Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,50.000000 ,200.000000 ,550.000000 ,1050.000000 ,1550.000000  
22/02/2012 03:00,734921.125000,21.125000,1,1,1,0.031303,0.048681,0.217214,0.400000,0.400000 
22/02/2012 04:00,734921.166667,21.166667,1,1,1,0.031280,0.048639,0.216058,0.400000,0.400000 
22/02/2012 05:00,734921.208333,21.208333,1,1,1,0.031258,0.048598,0.214905,0.400000,0.400000 
22/02/2012 06:00,734921.250000,21.250000,1,1,1,0.031235,0.048557,0.213755,0.400000,0.400000 
22/02/2012 07:00,734921.291667,21.291667,1,1,1,0.031213,0.048516,0.212608,0.400000,0.400000 
22/02/2012 08:00,734921.333333,21.333333,1,1,1,0.031191,0.048474,0.211463,0.400000,0.400000 
22/02/2012 09:00,734921.375000,21.375000,1,1,1,0.031168,0.048433,0.210323,0.400000,0.400000 
22/02/2012 10:00,734921.416667,21.416667,1,1,1,0.031146,0.048392,0.209186,0.400000,0.400000 
22/02/2012 11:00,734921.458333,21.458333,1,1,1,0.031124,0.048351,0.208053,0.400000,0.400000 
22/02/2012 12:00,734921.500000,21.500000,1,1,1,0.031102,0.048309,0.206924,0.400000,0.400000 
22/02/2012 13:00,734921.541667,21.541667,1,1,1,0.031080,0.048268,0.205800,0.400000,0.400000 
22/02/2012 14:00,734921.583333,21.583333,1,1,1,0.031058,0.048227,0.204680,0.400000,0.400000 
22/02/2012 15:00,734921.625000,21.625000,1,1,1,0.031036,0.048186,0.203565,0.400000,0.400000 
22/02/2012 16:00,734921.666667,21.666667,1,1,1,0.031014,0.048145,0.202455,0.400000,0.400000 
22/02/2012 17:00,734921.708333,21.708333,1,1,1,0.030993,0.048104,0.201350,0.400000,0.400000 
22/02/2012 18:00,734921.750000,21.750000,1,1,1,0.030971,0.048063,0.200250,0.400000,0.400000 
22/02/2012 19:00,734921.791667,21.791667,1,1,1,0.030949,0.048021,0.199156,0.400000,0.400000 
22/02/2012 20:00,734921.833333,21.833333,1,1,1,0.030928,0.047980,0.198067,0.400000,0.400000 
22/02/2012 21:00,734921.875000,21.875000,1,1,1,0.030906,0.047939,0.196985,0.400000,0.400000 
22/02/2012 22:00,734921.916667,21.916667,1,1,1,0.030884,0.047898,0.195908,0.400000,0.400000 
22/02/2012 23:00,734921.958333,21.958333,1,1,1,0.030863,0.047857,0.194837,0.400000,0.400000 
23/02/2012 00:00,734922.000000,22.000000,1,1,1,0.030842,0.047816,0.193773,0.400000,0.400000 
23/02/2012 01:00,734922.041667,22.041667,1,1,1,0.030820,0.047775,0.192715,0.400000,0.400000 
23/02/2012 02:00,734922.083333,22.083333,1,1,1,0.030799,0.047734,0.191663,0.400000,0.400000 
23/02/2012 03:00,734922.125000,22.125000,1,1,1,0.030778,0.047693,0.190618,0.400000,0.400000 
23/02/2012 04:00,734922.166667,22.166667,1,1,1,0.030756,0.047653,0.189580,0.400000,0.400000 
23/02/2012 05:00,734922.208333,22.208333,1,1,1,0.030735,0.047612,0.188548,0.400000,0.400000 
23/02/2012 06:00,734922.250000,22.250000,1,1,1,0.030714,0.047571,0.187524,0.400000,0.400000 
23/02/2012 07:00,734922.291667,22.291667,1,1,1,0.030693,0.047530,0.186507,0.400000,0.400000 
23/02/2012 08:00,734922.333333,22.333333,1,1,1,0.030672,0.047489,0.185496,0.400000,0.400000 
23/02/2012 09:00,734922.375000,22.375000,1,1,1,0.030651,0.047448,0.184493,0.400000,0.400000 
23/02/2012 10:00,734922.416667,22.416667,1,1,1,0.030630,0.047408,0.183497,0.400000,0.400000 
23/02/2012 11:00,734922.458333,22.458333,1,1,1,0.030609,0.047367,0.182509,0.400000,0.400000 
23/02/2012 12:00,734922.500000,22.500000,1,1,1,0.030588,0.047326,0.181528,0.400000,0.400000 
23/02/2012 13:00,734922.541667,22.541667,1,1,1,0.030568,0.047285,0.180554,0.400000,0.400000 
23/02/2012 14:00,734922.583333,22.583333,1,1,1,0.030547,0.047245,0.179589,0.400000,0.400000 
23/02/2012 15:00,734922.625000,22.625000,1,1,1,0.030526,0.047204,0.178631,0.400000,0.400000 
23/02/2012 16:00,734922.666667,22.666667,1,1,1,0.030506,0.047163,0.177680,0.400000,0.400000 
23/02/2012 17:00,734922.708333,22.708333,1,1,1,0.030485,0.047123,0.176738,0.400000,0.400000 
23/02/2012 18:00,734922.750000,22.750000,1,1,1,0.030465,0.047082,0.175804,0.400000,0.400000 
23/02/2012 19:00,734922.791667,22.791667,1,1,1,0.030444,0.047042,0.174877,0.400000,0.400000 
23/02/2012 20:00,734922.833333,22.833333,1,1,1,0.030424,0.047001,0.173958,0.400000,0.400000 
23/02/2012 21:00,734922.875000,22.875000,1,1,1,0.030403,0.046961,0.173048,0.400000,0.400000 
23/02/2012 22:00,734922.916667,22.916667,1,1,1,0.030383,0.046920,0.172145,0.400000,0.400000 
23/02/2012 23:00,734922.958333,22.958333,1,1,1,0.030363,0.046880,0.171251,0.400000,0.400000 
24/02/2012 00:00,734923.000000,23.000000,1,1,1,0.030342,0.046840,0.170364,0.400000,0.400000 
24/02/2012 01:00,734923.041667,23.041667,1,1,1,0.030322,0.046799,0.169486,0.400000,0.400000 
24/02/2012 02:00,734923.083333,23.083333,1,1,1,0.030302,0.046759,0.168615,0.400000,0.400000 
24/02/2012 03:00,734923.125000,23.125000,1,1,1,0.030282,0.046719,0.167753,0.400000,0.400000 
24/02/2012 04:00,734923.166667,23.166667,1,1,1,0.030262,0.046678,0.166898,0.400000,0.400000 
24/02/2012 05:00,734923.208333,23.208333,1,1,1,0.030242,0.046638,0.166052,0.400000,0.400000 
24/02/2012 06:00,734923.250000,23.250000,1,1,1,0.030222,0.046598,0.165213,0.400000,0.400000 
24/02/2012 07:00,734923.291667,23.291667,1,1,1,0.030202,0.046558,0.164382,0.400000,0.400000 
24/02/2012 08:00,734923.333333,23.333333,1,1,1,0.030182,0.046518,0.163559,0.400000,0.400000 
24/02/2012 09:00,734923.375000,23.375000,1,1,1,0.030162,0.046478,0.162744,0.400000,0.400000 
24/02/2012 10:00,734923.416667,23.416667,1,1,1,0.030142,0.046438,0.161937,0.400000,0.400000 
24/02/2012 11:00,734923.458333,23.458333,1,1,1,0.030123,0.046398,0.161138,0.400000,0.400000 
24/02/2012 12:00,734923.500000,23.500000,1,1,1,0.030103,0.046358,0.160346,0.400000,0.400000 
24/02/2012 13:00,734923.541667,23.541667,1,1,1,0.030083,0.046318,0.159562,0.400000,0.400000 
24/02/2012 14:00,734923.583333,23.583333,1,1,1,0.030063,0.046278,0.158785,0.400000,0.400000 
24/02/2012 15:00,734923.625000,23.625000,1,1,1,0.030044,0.046239,0.158016,0.400000,0.400000 
24/02/2012 16:00,734923.666667,23.666667,1,1,1,0.030024,0.046199,0.157255,0.400000,0.400000 
24/02/2012 17:00,734923.708333,23.708333,1,1,1,0.030005,0.046159,0.156501,0.400000,0.400000 
24/02/2012 18:00,734923.750000,23.750000,1,1,1,0.029985,0.046119,0.155755,0.400000,0.400000 
24/02/2012 19:00,734923.791667,23.791667,1,1,1,0.029966,0.046080,0.155015,0.400000,0.400000 
24/02/2012 20:00,734923.833333,23.833333,1,1,1,0.029947,0.046040,0.154284,0.400000,0.400000 
24/02/2012 21:00,734923.875000,23.875000,1,1,1,0.029927,0.046001,0.153559,0.400000,0.400000 
24/02/2012 22:00,734923.916667,23.916667,1,1,1,0.029908,0.045961,0.152841,0.400000,0.400000 
24/02/2012 23:00,734923.958333,23.958333,1,1,1,0.029889,0.045922,0.152131,0.400000,0.400000 
25/02/2012 00:00,734924.000000,24.000000,1,1,1,0.029869,0.045883,0.151428,0.400000,0.400000 
25/02/2012 01:00,734924.041667,24.041667,1,1,1,0.029850,0.045843,0.150731,0.400000,0.400000 
25/02/2012 02:00,734924.083333,24.083333,1,1,1,0.029831,0.045804,0.150042,0.400000,0.400000 
25/02/2012 03:00,734924.125000,24.125000,1,1,1,0.029812,0.045765,0.149359,0.400000,0.400000 
25/02/2012 04:00,734924.166667,24.166667,1,1,1,0.029793,0.045726,0.148684,0.400000,0.400000 
25/02/2012 05:00,734924.208333,24.208333,1,1,1,0.029774,0.045686,0.148015,0.400000,0.400000 
25/02/2012 06:00,734924.250000,24.250000,1,1,1,0.029755,0.045647,0.147352,0.400000,0.400000 
25/02/2012 07:00,734924.291667,24.291667,1,1,1,0.029736,0.045608,0.146696,0.400000,0.400000 
25/02/2012 08:00,734924.333333,24.333333,1,1,1,0.029717,0.045569,0.146047,0.400000,0.400000 
25/02/2012 09:00,734924.375000,24.375000,1,1,1,0.029698,0.045531,0.145404,0.400000,0.400000 
25/02/2012 10:00,734924.416667,24.416667,1,1,1,0.029680,0.045492,0.144768,0.400000,0.400000 
25/02/2012 11:00,734924.458333,24.458333,1,1,1,0.029661,0.045453,0.144138,0.400000,0.400000 
25/02/2012 12:00,734924.500000,24.500000,1,1,1,0.029642,0.045414,0.143514,0.400000,0.400000 
25/02/2012 13:00,734924.541667,24.541667,1,1,1,0.029623,0.045375,0.142896,0.400000,0.400000 
25/02/2012 14:00,734924.583333,24.583333,1,1,1,0.029605,0.045337,0.142284,0.400000,0.400000 
25/02/2012 15:00,734924.625000,24.625000,1,1,1,0.029586,0.045298,0.141678,0.400000,0.400000 
25/02/2012 16:00,734924.666667,24.666667,1,1,1,0.029567,0.045260,0.141079,0.400000,0.400000 
25/02/2012 17:00,734924.708333,24.708333,1,1,1,0.029549,0.045221,0.140485,0.400000,0.400000 
25/02/2012 18:00,734924.750000,24.750000,1,1,1,0.029530,0.045183,0.139896,0.400000,0.400000 
25/02/2012 19:00,734924.791667,24.791667,1,1,1,0.029512,0.045145,0.139314,0.400000,0.400000 
25/02/2012 20:00,734924.833333,24.833333,1,1,1,0.029493,0.045106,0.138737,0.400000,0.400000 
25/02/2012 21:00,734924.875000,24.875000,1,1,1,0.029475,0.045068,0.138166,0.400000,0.400000 
25/02/2012 22:00,734924.916667,24.916667,1,1,1,0.029457,0.045030,0.137601,0.400000,0.400000 
25/02/2012 23:00,734924.958333,24.958333,1,1,1,0.029438,0.044992,0.137041,0.400000,0.400000 
26/02/2012 00:00,734925.000000,25.000000,1,1,1,0.029420,0.044954,0.136487,0.400000,0.400000 
26/02/2012 01:00,734925.041667,25.041667,1,1,1,0.029402,0.044916,0.135937,0.400000,0.400000 
26/02/2012 02:00,734925.083333,25.083333,1,1,1,0.029384,0.044878,0.135394,0.400000,0.400000 
26/02/2012 03:00,734925.125000,25.125000,1,1,1,0.029365,0.044840,0.134855,0.400000,0.400000 
26/02/2012 04:00,734925.166667,25.166667,1,1,1,0.029347,0.044802,0.134322,0.400000,0.400000 
26/02/2012 05:00,734925.208333,25.208333,1,1,1,0.029329,0.044764,0.133794,0.400000,0.400000 
26/02/2012 06:00,734925.250000,25.250000,1,1,1,0.029311,0.044727,0.133271,0.400000,0.400000 
26/02/2012 07:00,734925.291667,25.291667,1,1,1,0.029293,0.044689,0.132753,0.400000,0.400000 
26/02/2012 08:00,734925.333333,25.333333,1,1,1,0.029275,0.044651,0.132239,0.400000,0.400000 
26/02/2012 09:00,734925.375000,25.375000,1,1,1,0.029257,0.044614,0.131731,0.400000,0.400000 
26/02/2012 10:00,734925.416667,25.416667,1,1,1,0.029239,0.044577,0.131228,0.400000,0.400000 
26/02/2012 11:00,734925.458333,25.458333,1,1,1,0.029221,0.044539,0.130729,0.400000,0.400000 
26/02/2012 12:00,734925.500000,25.500000,1,1,1,0.029203,0.044502,0.130235,0.400000,0.400000 
26/02/2012 13:00,734925.541667,25.541667,1,1,1,0.029186,0.044465,0.129746,0.400000,0.400000 
26/02/2012 14:00,734925.583333,25.583333,1,1,1,0.029168,0.044427,0.129261,0.400000,0.400000 
26/02/2012 15:00,734925.625000,25.625000,1,1,1,0.029150,0.044390,0.128781,0.400000,0.400000 
26/02/2012 16:00,734925.666667,25.666667,1,1,1,0.029132,0.044353,0.128306,0.400000,0.400000 
26/02/2012 17:00,734925.708333,25.708333,1,1,1,0.029115,0.044316,0.127834,0.400000,0.400000 
26/02/2012 18:00,734925.750000,25.750000,1,1,1,0.029097,0.044279,0.127367,0.400000,0.400000 
26/02/2012 19:00,734925.791667,25.791667,1,1,1,0.029079,0.044242,0.126905,0.400000,0.400000 
26/02/2012 20:00,734925.833333,25.833333,1,1,1,0.029062,0.044206,0.126446,0.400000,0.400000 
26/02/2012 21:00,734925.875000,25.875000,1,1,1,0.029044,0.044169,0.125992,0.400000,0.400000 
26/02/2012 22:00,734925.916667,25.916667,1,1,1,0.029027,0.044132,0.125542,0.400000,0.400000 
26/02/2012 23:00,734925.958333,25.958333,1,1,1,0.029009,0.044096,0.125096,0.400000,0.400000 
27/02/2012 00:00,734926.000000,26.000000,1,1,1,0.028992,0.044059,0.124654,0.400000,0.400000 
27/02/2012 01:00,734926.041667,26.041667,1,1,1,0.028974,0.044023,0.124217,0.400000,0.400000 
27/02/2012 02:00,734926.083333,26.083333,1,1,1,0.028957,0.043986,0.123783,0.400000,0.400000 
27/02/2012 03:00,734926.125000,26.125000,1,1,1,0.028940,0.043950,0.123352,0.400000,0.400000 
27/02/2012 04:00,734926.166667,26.166667,1,1,1,0.028922,0.043914,0.122926,0.400000,0.400000 
27/02/2012 05:00,734926.208333,26.208333,1,1,1,0.028905,0.043878,0.122504,0.400000,0.400000 
27/02/2012 06:00,734926.250000,26.250000,1,1,1,0.028888,0.043841,0.122085,0.400000,0.400000 
27/02/2012 07:00,734926.291667,26.291667,1,1,1,0.028871,0.043805,0.121670,0.400000,0.400000 
27/02/2012 08:00,734926.333333,26.333333,1,1,1,0.028853,0.043769,0.121258,0.400000,0.400000 
27/02/2012 09:00,734926.375000,26.375000,1,1,1,0.028836,0.043733,0.120850,0.400000,0.400000 
27/02/2012 10:00,734926.416667,26.416667,1,1,1,0.028819,0.043697,0.120446,0.400000,0.400000 
27/02/2012 11:00,734926.458333,26.458333,1,1,1,0.028802,0.043662,0.120045,0.400000,0.400000 
27/02/2012 12:00,734926.500000,26.500000,1,1,1,0.028785,0.043626,0.119647,0.400000,0.400000 
27/02/2012 13:00,734926.541667,26.541667,1,1,1,0.028768,0.043590,0.119253,0.400000,0.400000 
27/02/2012 14:00,734926.583333,26.583333,1,1,1,0.028751,0.043555,0.118862,0.400000,0.400000 
27/02/2012 15:00,734926.625000,26.625000,1,1,1,0.028734,0.043519,0.118474,0.400000,0.400000 
27/02/2012 16:00,734926.666667,26.666667,1,1,1,0.028717,0.043484,0.118090,0.400000,0.400000 
27/02/2012 17:00,734926.708333,26.708333,1,1,1,0.028700,0.043448,0.117709,0.400000,0.400000 
27/02/2012 18:00,734926.750000,26.750000,1,1,1,0.028683,0.043413,0.117331,0.400000,0.400000 
27/02/2012 19:00,734926.791667,26.791667,1,1,1,0.028667,0.043378,0.116956,0.400000,0.400000 
27/02/2012 20:00,734926.833333,26.833333,1,1,1,0.028650,0.043343,0.116584,0.400000,0.400000 
27/02/2012 21:00,734926.875000,26.875000,1,1,1,0.028633,0.043307,0.116215,0.400000,0.400000 
27/02/2012 22:00,734926.916667,26.916667,1,1,1,0.028616,0.043272,0.115849,0.400000,0.400000 
27/02/2012 23:00,734926.958333,26.958333,1,1,1,0.028600,0.043237,0.115486,0.400000,0.400000 
28/02/2012 00:00,734927.000000,27.000000,1,1,1,0.028583,0.043202,0.115126,0.400000,0.400000 
28/02/2012 01:00,734927.041667,27.041667,1,1,1,0.028566,0.043168,0.114769,0.400000,0.400000 
28/02/2012 02:00,734927.083333,27.083333,1,1,1,0.028550,0.043133,0.114415,0.400000,0.400000 
28/02/2012 03:00,734927.125000,27.125000,1,1,1,0.028533,0.043098,0.114063,0.400000,0.400000 
28/02/2012 04:00,734927.166667,27.166667,1,1,1,0.028517,0.043063,0.113715,0.400000,0.400000 
28/02/2012 05:00,734927.208333,27.208333,1,1,1,0.028500,0.043029,0.113369,0.400000,0.400000 
28/02/2012 06:00,734927.250000,27.250000,1,1,1,0.028483,0.042994,0.113025,0.400000,0.400000 
28/02/2012 07:00,734927.291667,27.291667,1,1,1,0.028467,0.042960,0.112685,0.400000,0.400000 
28/02/2012 08:00,734927.333333,27.333333,1,1,1,0.028451,0.042926,0.112346,0.400000,0.400000 
28/02/2012 09:00,734927.375000,27.375000,1,1,1,0.028434,0.042891,0.112011,0.400000,0.400000 
28/02/2012 10:00,734927.416667,27.416667,1,1,1,0.028418,0.042857,0.111678,0.400000,0.400000 
28/02/2012 11:00,734927.458333,27.458333,1,1,1,0.028401,0.042823,0.111348,0.400000,0.400000 
28/02/2012 12:00,734927.500000,27.500000,1,1,1,0.028385,0.042789,0.111020,0.400000,0.400000 
28/02/2012 13:00,734927.541667,27.541667,1,1,1,0.028369,0.042755,0.110694,0.400000,0.400000 
28/02/2012 14:00,734927.583333,27.583333,1,1,1,0.028353,0.042721,0.110372,0.400000,0.400000 
28/02/2012 15:00,734927.625000,27.625000,1,1,1,0.028336,0.042687,0.110051,0.400000,0.400000 
28/02/2012 16:00,734927.666667,27.666667,1,1,1,0.028320,0.042653,0.109733,0.400000,0.400000 
28/02/2012 17:00,734927.708333,27.708333,1,1,1,0.028304,0.042619,0.109417,0.400000,0.400000 
28/02/2012 18:00,734927.750000,27.750000,1,1,1,0.028288,0.042585,0.109104,0.400000,0.400000 
28/02/2012 19:00,734927.791667,27.791667,1,1,1,0.028272,0.042552,0.108792,0.400000,0.400000 
28/02/2012 20:00,734927.833333,27.833333,1,1,1,0.028256,0.042518,0.108483,0.400000,0.400000 
28/02/2012 21:00,734927.875000,27.875000,1,1,1,0.028240,0.042485,0.108177,0.400000,0.400000 
28/02/2012 22:00,734927.916667,27.916667,1,1,1,0.028224,0.042451,0.107872,0.400000,0.400000 
28/02/2012 23:00,734927.958333,27.958333,1,1,1,0.028208,0.042418,0.107570,0.400000,0.400000 
29/02/2012 00:00,734928.000000,28.000000,1,1,1,0.028192,0.042385,0.107270,0.400000,0.400000 
29/02/2012 01:00,734928.041667,28.041667,1,1,1,0.028176,0.042351,0.106972,0.400000,0.400000 
29/02/2012 02:00,734928.083333,28.083333,1,1,1,0.028160,0.042318,0.106676,0.400000,0.400000 
29/02/2012 03:00,734928.125000,28.125000,1,1,1,0.028144,0.042285,0.106382,0.400000,0.400000 
29/02/2012 04:00,734928.166667,28.166667,1,1,1,0.028128,0.042252,0.106090,0.400000,0.400000 
29/02/2012 05:00,734928.208333,28.208333,1,1,1,0.028112,0.042219,0.105801,0.400000,0.400000 
29/02/2012 06:00,734928.250000,28.250000,1,1,1,0.028097,0.042186,0.105513,0.400000,0.400000 
29/02/2012 07:00,734928.291667,28.291667,1,1,1,0.028081,0.042153,0.105227,0.400000,0.400000 
29/02/2012 08:00,734928.333333,28.333333,1,1,1,0.028065,0.042121,0.104943,0.400000,0.400000 
29/02/2012 09:00,734928.375000,28.375000,1,1,1,0.028049,0.042088,0.104662,0.400000,0.400000 
29/02/2012 10:00,734928.416667,28.416667,1,1,1,0.028034,0.042055,0.104382,0.400000,0.400000 
29/02/2012 11:00,734928.458333,28.458333,1,1,1,0.028018,0.042023,0.104104,0.400000,0.400000 
29/02/2012 12:00,734928.500000,28.500000,1,1,1,0.028002,0.041990,0.103828,0.400000,0.400000 
29/02/2012 13:00,734928.541667,28.541667,1,1,1,0.027987,0.041958,0.103553,0.400000,0.400000 
29/02/2012 14:00,734928.583333,28.583333,1,1,1,0.027971,0.041926,0.103281,0.400000,0.400000 
29/02/2012 15:00,734928.625000,28.625000,1,1,1,0.027956,0.041893,0.103011,0.400000,0.400000 
29/02/2012 16:00,734928.666667,28.666667,1,1,1,0.027940,0.041861,0.102742,0.400000,0.400000 
29/02/2012 17:00,734928.708333,28.708333,1,1,1,0.027925,0.041829,0.102475,0.400000,0.400000 
29/02/2012 18:00,734928.750000,28.750000,1,1,1,0.027909,0.041797,0.102210,0.400000,0.400000 
29/02/2012 19:00,734928.791667,28.791667,1,1,1,0.027894,0.041765,0.101946,0.400000,0.400000 
29/02/2012 20:00,734928.833333,28.833333,1,1,1,0.027878,0.041733,0.101685,0.400000,0.400000 
29/02/2012 21:00,734928.875000,28.875000,1,1,1,0.027863,0.041701,0.101425,0.400000,0.400000 
29/02/2012 22:00,734928.916667,28.916667,1,1,1,0.027848,0.041669,0.101167,0.400000,0.400000 
29/02/2012 23:00,734928.958333,28.958333,1,1,1,0.027832,0.041637,0.100910,0.400000,0.400000 
01/03/2012 00:00,734929.000000,29.000000,1,1,1,0.027817,0.041606,0.100655,0.400000,0.400000 
