Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,100.000000 ,300.000000 ,500.000000 ,700.000000 ,900.000000 ,1100.000000 ,1300.000000 ,1500.000000 ,1700.000000 ,1900.000000 ,2100.000000  
14/02/2012 03:00,734913.125000,13.125000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
14/02/2012 04:00,734913.166667,13.166667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
14/02/2012 05:00,734913.208333,13.208333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
14/02/2012 06:00,734913.250000,13.250000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
14/02/2012 07:00,734913.291667,13.291667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
14/02/2012 08:00,734913.333333,13.333333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
14/02/2012 09:00,734913.375000,13.375000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
14/02/2012 10:00,734913.416667,13.416667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
14/02/2012 11:00,734913.458333,13.458333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
14/02/2012 12:00,734913.500000,13.500000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
14/02/2012 13:00,734913.541667,13.541667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
14/02/2012 14:00,734913.583333,13.583333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
14/02/2012 15:00,734913.625000,13.625000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
14/02/2012 16:00,734913.666667,13.666667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
14/02/2012 17:00,734913.708333,13.708333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
14/02/2012 18:00,734913.750000,13.750000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
14/02/2012 19:00,734913.791667,13.791667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
14/02/2012 20:00,734913.833333,13.833333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
14/02/2012 21:00,734913.875000,13.875000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
14/02/2012 22:00,734913.916667,13.916667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
14/02/2012 23:00,734913.958333,13.958333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 00:00,734914.000000,14.000000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 01:00,734914.041667,14.041667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 02:00,734914.083333,14.083333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 03:00,734914.125000,14.125000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 04:00,734914.166667,14.166667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 05:00,734914.208333,14.208333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 06:00,734914.250000,14.250000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 07:00,734914.291667,14.291667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 08:00,734914.333333,14.333333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 09:00,734914.375000,14.375000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 10:00,734914.416667,14.416667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 11:00,734914.458333,14.458333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 12:00,734914.500000,14.500000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 13:00,734914.541667,14.541667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 14:00,734914.583333,14.583333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 15:00,734914.625000,14.625000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 16:00,734914.666667,14.666667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 17:00,734914.708333,14.708333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 18:00,734914.750000,14.750000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 19:00,734914.791667,14.791667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 20:00,734914.833333,14.833333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 21:00,734914.875000,14.875000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 22:00,734914.916667,14.916667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
15/02/2012 23:00,734914.958333,14.958333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 00:00,734915.000000,15.000000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 01:00,734915.041667,15.041667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 02:00,734915.083333,15.083333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 03:00,734915.125000,15.125000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 04:00,734915.166667,15.166667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 05:00,734915.208333,15.208333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 06:00,734915.250000,15.250000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 07:00,734915.291667,15.291667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 08:00,734915.333333,15.333333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 09:00,734915.375000,15.375000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 10:00,734915.416667,15.416667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 11:00,734915.458333,15.458333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 12:00,734915.500000,15.500000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 13:00,734915.541667,15.541667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 14:00,734915.583333,15.583333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 15:00,734915.625000,15.625000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 16:00,734915.666667,15.666667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 17:00,734915.708333,15.708333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 18:00,734915.750000,15.750000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 19:00,734915.791667,15.791667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 20:00,734915.833333,15.833333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 21:00,734915.875000,15.875000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 22:00,734915.916667,15.916667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
16/02/2012 23:00,734915.958333,15.958333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 00:00,734916.000000,16.000000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 01:00,734916.041667,16.041667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 02:00,734916.083333,16.083333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 03:00,734916.125000,16.125000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 04:00,734916.166667,16.166667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 05:00,734916.208333,16.208333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 06:00,734916.250000,16.250000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 07:00,734916.291667,16.291667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 08:00,734916.333333,16.333333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 09:00,734916.375000,16.375000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 10:00,734916.416667,16.416667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 11:00,734916.458333,16.458333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 12:00,734916.500000,16.500000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 13:00,734916.541667,16.541667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 14:00,734916.583333,16.583333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 15:00,734916.625000,16.625000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 16:00,734916.666667,16.666667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 17:00,734916.708333,16.708333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 18:00,734916.750000,16.750000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 19:00,734916.791667,16.791667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 20:00,734916.833333,16.833333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 21:00,734916.875000,16.875000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 22:00,734916.916667,16.916667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
17/02/2012 23:00,734916.958333,16.958333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 00:00,734917.000000,17.000000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 01:00,734917.041667,17.041667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 02:00,734917.083333,17.083333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 03:00,734917.125000,17.125000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 04:00,734917.166667,17.166667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 05:00,734917.208333,17.208333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 06:00,734917.250000,17.250000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 07:00,734917.291667,17.291667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 08:00,734917.333333,17.333333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 09:00,734917.375000,17.375000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 10:00,734917.416667,17.416667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 11:00,734917.458333,17.458333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 12:00,734917.500000,17.500000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 13:00,734917.541667,17.541667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 14:00,734917.583333,17.583333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 15:00,734917.625000,17.625000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 16:00,734917.666667,17.666667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 17:00,734917.708333,17.708333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 18:00,734917.750000,17.750000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 19:00,734917.791667,17.791667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 20:00,734917.833333,17.833333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 21:00,734917.875000,17.875000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 22:00,734917.916667,17.916667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
18/02/2012 23:00,734917.958333,17.958333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 00:00,734918.000000,18.000000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 01:00,734918.041667,18.041667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 02:00,734918.083333,18.083333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 03:00,734918.125000,18.125000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 04:00,734918.166667,18.166667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 05:00,734918.208333,18.208333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 06:00,734918.250000,18.250000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 07:00,734918.291667,18.291667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 08:00,734918.333333,18.333333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 09:00,734918.375000,18.375000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 10:00,734918.416667,18.416667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 11:00,734918.458333,18.458333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 12:00,734918.500000,18.500000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 13:00,734918.541667,18.541667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 14:00,734918.583333,18.583333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 15:00,734918.625000,18.625000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 16:00,734918.666667,18.666667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 17:00,734918.708333,18.708333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 18:00,734918.750000,18.750000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 19:00,734918.791667,18.791667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 20:00,734918.833333,18.833333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 21:00,734918.875000,18.875000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 22:00,734918.916667,18.916667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
19/02/2012 23:00,734918.958333,18.958333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 00:00,734919.000000,19.000000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 01:00,734919.041667,19.041667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 02:00,734919.083333,19.083333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 03:00,734919.125000,19.125000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 04:00,734919.166667,19.166667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 05:00,734919.208333,19.208333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 06:00,734919.250000,19.250000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 07:00,734919.291667,19.291667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 08:00,734919.333333,19.333333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 09:00,734919.375000,19.375000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 10:00,734919.416667,19.416667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 11:00,734919.458333,19.458333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 12:00,734919.500000,19.500000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 13:00,734919.541667,19.541667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 14:00,734919.583333,19.583333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 15:00,734919.625000,19.625000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 16:00,734919.666667,19.666667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 17:00,734919.708333,19.708333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 18:00,734919.750000,19.750000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 19:00,734919.791667,19.791667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 20:00,734919.833333,19.833333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 21:00,734919.875000,19.875000,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 22:00,734919.916667,19.916667,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
20/02/2012 23:00,734919.958333,19.958333,1,1,1,0.400000,0.400000,0.400000,0.400000,0.400000,0.000016,0.000016,0.000016,0.000016,0.000016,0.000016 
