Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,25.000000 ,40.000000 ,60.000000 ,85.000000 ,125.000000 ,175.000000 ,225.000000 ,275.000000 ,350.000000 ,450.000000 ,550.000000 ,650.000000 ,775.000000 ,925.000000  
12/04/2014 00:00,735701.000000,2.250000,1,1,1,-2774.520743,-2771.428527,-2774.832473,-2789.701072,-2834.978290,-2917.688087,-2967.611833,-2510.447426,-2495.975790,-2499.249808,-2499.862057,-2499.889028,-2499.924489,-2499.950426,-2499.975199,-2500.092167 
12/04/2014 01:00,735701.041667,2.291667,1,1,1,-2776.366193,-2773.265046,-2776.639166,-2791.394425,-2836.049388,-2916.235283,-2964.933710,-2512.263783,-2496.054294,-2499.233913,-2499.858563,-2499.886035,-2499.922121,-2499.948671,-2499.974216,-2500.093549 
12/04/2014 02:00,735701.083333,2.333333,1,1,1,-2778.189942,-2775.078448,-2778.417852,-2793.043541,-2837.038903,-2914.857786,-2962.303107,-2514.048293,-2496.139741,-2499.218692,-2499.855157,-2499.883091,-2499.919753,-2499.946900,-2499.973220,-2500.094925 
12/04/2014 03:00,735701.125000,2.375000,1,1,1,-2779.993611,-2776.868691,-2780.167190,-2794.647649,-2837.956318,-2913.547699,-2959.720573,-2515.801195,-2496.231859,-2499.204176,-2499.851843,-2499.880205,-2499.917393,-2499.945118,-2499.972212,-2500.096293 
12/04/2014 04:00,735701.166667,2.416667,1,1,1,-2781.781898,-2778.638907,-2781.888775,-2796.208143,-2838.809019,-2912.295828,-2957.185360,-2517.522873,-2496.330373,-2499.190388,-2499.848625,-2499.877384,-2499.915047,-2499.943329,-2499.971194,-2500.097654 
12/04/2014 05:00,735701.208333,2.458333,1,1,1,-2783.555982,-2780.391063,-2783.584820,-2797.727809,-2839.604733,-2911.094380,-2954.695870,-2519.214015,-2496.435009,-2499.177344,-2499.845505,-2499.874635,-2499.912723,-2499.941536,-2499.970168,-2500.099009 
12/04/2014 06:00,735701.250000,2.500000,1,1,1,-2785.369145,-2782.177542,-2785.307441,-2799.259738,-2840.401828,-2910.006922,-2952.319250,-2520.875648,-2496.545512,-2499.165046,-2499.842480,-2499.871963,-2499.910425,-2499.939743,-2499.969135,-2500.100359 
12/04/2014 07:00,735701.291667,2.541667,1,1,1,-2789.549366,-2786.317395,-2789.371946,-2803.125434,-2843.562052,-2912.108000,-2953.092518,-2522.516719,-2496.661333,-2499.153443,-2499.839540,-2499.869364,-2499.908157,-2499.937955,-2499.968097,-2500.101703 
12/04/2014 08:00,735701.333333,2.583333,1,1,1,-2798.542776,-2795.255343,-2798.223123,-2811.779422,-2851.607061,-2920.283291,-2959.873198,-2524.157129,-2496.782182,-2499.142482,-2499.836670,-2499.866837,-2499.905920,-2499.936173,-2499.967055,-2500.103043 
12/04/2014 09:00,735701.375000,2.625000,1,1,1,-2816.145002,-2812.795899,-2815.671961,-2829.048915,-2868.527487,-2939.335812,-2977.450436,-2525.868098,-2496.910915,-2499.132289,-2499.833838,-2499.864403,-2499.903736,-2499.934408,-2499.966013,-2500.104378 
12/04/2014 10:00,735701.416667,2.666667,1,1,1,-2843.105297,-2839.696806,-2842.490545,-2855.731223,-2895.204266,-2971.012879,-3007.533908,-2527.690825,-2497.045949,-2499.122549,-2499.830967,-2499.862010,-2499.901585,-2499.932656,-2499.964972,-2500.105711 
12/04/2014 11:00,735701.458333,2.708333,1,1,1,-2874.697583,-2871.235899,-2873.959295,-2887.109574,-2926.900718,-3008.743262,-3043.662970,-2529.651082,-2497.187935,-2499.113234,-2499.828017,-2499.859634,-2499.899463,-2499.930919,-2499.963933,-2500.107043 
12/04/2014 12:00,735701.500000,2.750000,1,1,1,-2910.173286,-2906.666452,-2909.335394,-2922.449813,-2962.881479,-3051.750894,-3085.060122,-2531.770851,-2497.337603,-2499.104351,-2499.824960,-2499.857252,-2499.897361,-2499.929196,-2499.962898,-2500.108373 
12/04/2014 13:00,735701.541667,2.791667,1,1,1,-2947.509907,-2943.968322,-2946.601223,-2959.735890,-3001.092437,-3097.498093,-3129.217064,-2534.061197,-2497.495696,-2499.095941,-2499.821782,-2499.854843,-2499.895270,-2499.927485,-2499.961867,-2500.109704 
12/04/2014 14:00,735701.583333,2.833333,1,1,1,-2984.458879,-2980.894534,-2983.510869,-2996.718438,-3039.218734,-3143.080609,-3173.267311,-2536.520622,-2497.662912,-2499.088071,-2499.818478,-2499.852390,-2499.893182,-2499.925782,-2499.960841,-2500.111035 
12/04/2014 15:00,735701.625000,2.875000,1,1,1,-3018.671759,-3015.097194,-3017.715720,-3031.040341,-3074.812339,-3185.339343,-3214.099442,-2539.133959,-2497.839829,-2499.080828,-2499.815059,-2499.849884,-2499.891087,-2499.924086,-2499.959819,-2500.112368 
12/04/2014 16:00,735701.666667,2.916667,1,1,1,-3047.878683,-3044.305993,-3046.943081,-3060.415939,-3105.475943,-3221.086466,-3248.579803,-2541.872381,-2498.026853,-2499.074309,-2499.811541,-2499.847320,-2499.888979,-2499.922391,-2499.958800,-2500.113701 
12/04/2014 17:00,735701.708333,2.958333,1,1,1,-3070.006131,-3066.446300,-3069.114657,-3082.750372,-3128.988300,-3247.295364,-3273.736420,-2544.694391,-2498.224160,-2499.068618,-2499.807948,-2499.844698,-2499.886852,-2499.920696,-2499.957784,-2500.115037 
12/04/2014 18:00,735701.750000,3.000000,1,1,1,-3084.029244,-3080.492172,-3083.201093,-3096.998318,-3144.193165,-3262.469039,-3288.090389,-2547.552227,-2498.431680,-2499.063858,-2499.804308,-2499.842023,-2499.884704,-2499.918997,-2499.956770,-2500.116374 
12/04/2014 19:00,735701.791667,3.041667,1,1,1,-3088.900148,-3085.394316,-3088.147078,-3102.086851,-3149.965666,-3264.719217,-3289.796792,-2550.394577,-2498.646474,-2499.059819,-2499.800648,-2499.839317,-2499.882540,-2499.917294,-2499.955757,-2500.117712 
12/04/2014 20:00,735701.833333,3.083333,1,1,1,-3090.343211,-3086.867490,-3089.669256,-3103.746574,-3152.009306,-3262.108768,-3286.658866,-2553.198056,-2498.872046,-2499.056927,-2499.796988,-2499.836571,-2499.880353,-2499.915583,-2499.954744,-2500.119052 
12/04/2014 21:00,735701.875000,3.125000,1,1,1,-3091.785074,-3088.337260,-3091.190621,-3105.398331,-3153.833426,-3259.645165,-3283.563187,-2555.958982,-2499.107350,-2499.055207,-2499.793361,-2499.833804,-2499.878145,-2499.913864,-2499.953730,-2500.120393 
12/04/2014 22:00,735701.916667,3.166667,1,1,1,-3093.225985,-3089.805377,-3092.710719,-3107.034628,-3155.468188,-3257.310299,-3280.510593,-2558.677137,-2499.352023,-2499.054709,-2499.789790,-2499.831030,-2499.875921,-2499.912136,-2499.952715,-2500.121735 
